zip,yr,Age_Adjusted_Rate_of_Asthma_ED_Visit_Rate,county,nZEV,pop,percPoverty,HHincomeMedian,HHincomeMean,EDUCpercHSplus,EDUCpercBAplus
95476,2013,23.7,Sonoma,75,36586,7.9,82036,118764,88.7,39
95476,2014,23,Sonoma,155,36586,7.9,82036,118764,88.7,39
95476,2015,26,Sonoma,222,36586,7.9,82036,118764,88.7,39
95476,2016,22.8,Sonoma,316,36586,7.9,82036,118764,88.7,39
95476,2017,23.9,Sonoma,465,36586,7.9,82036,118764,88.7,39
95476,2018,24.4,Sonoma,637,36586,7.9,82036,118764,88.7,39
95476,2019,25.9,Sonoma,744,36586,7.9,82036,118764,88.7,39
95476,2020,10.6,Sonoma,829,36586,7.9,82036,118764,88.7,39
95476,2021,9.9,Sonoma,1044,36586,7.9,82036,118764,88.7,39
95476,2022,18.1,Sonoma,1277,36586,7.9,82036,118764,88.7,39
95482,2013,60.6,Mendocino,12,31482,18.7,52673,77007,83.4,22.7
95482,2014,61.1,Mendocino,25,31482,18.7,52673,77007,83.4,22.7
95482,2015,61.3,Mendocino,48,31482,18.7,52673,77007,83.4,22.7
95482,2016,64.6,Mendocino,80,31482,18.7,52673,77007,83.4,22.7
95482,2017,76.8,Mendocino,115,31482,18.7,52673,77007,83.4,22.7
95482,2018,78.1,Mendocino,150,31482,18.7,52673,77007,83.4,22.7
95482,2019,78.1,Mendocino,204,31482,18.7,52673,77007,83.4,22.7
95482,2020,51.2,Mendocino,235,31482,18.7,52673,77007,83.4,22.7
95482,2021,45.2,Mendocino,302,31482,18.7,52673,77007,83.4,22.7
95482,2022,54.1,Mendocino,385,31482,18.7,52673,77007,83.4,22.7
95485,2014,91.5,Lake,1,2650,9.6,43375,62002,92.3,16.2
95485,2015,58,Lake,3,2650,9.6,43375,62002,92.3,16.2
95485,2016,79.4,Lake,3,2650,9.6,43375,62002,92.3,16.2
95485,2017,56.9,Lake,5,2650,9.6,43375,62002,92.3,16.2
95485,2018,68.3,Lake,5,2650,9.6,43375,62002,92.3,16.2
95485,2019,52.8,Lake,8,2650,9.6,43375,62002,92.3,16.2
95490,2013,64.3,Mendocino,9,12975,20,49043,59482,88.7,21.8
95490,2014,66.8,Mendocino,19,12975,20,49043,59482,88.7,21.8
95490,2015,63.3,Mendocino,32,12975,20,49043,59482,88.7,21.8
95490,2016,75.4,Mendocino,52,12975,20,49043,59482,88.7,21.8
95490,2017,106.7,Mendocino,57,12975,20,49043,59482,88.7,21.8
95490,2018,82.6,Mendocino,67,12975,20,49043,59482,88.7,21.8
95490,2019,79,Mendocino,68,12975,20,49043,59482,88.7,21.8
95490,2020,46.8,Mendocino,79,12975,20,49043,59482,88.7,21.8
95490,2021,41.3,Mendocino,97,12975,20,49043,59482,88.7,21.8
95490,2022,82.7,Mendocino,125,12975,20,49043,59482,88.7,21.8
95492,2013,31.8,Sonoma,31,29271,4,107153,120982,87.5,31.6
95492,2014,27.3,Sonoma,76,29271,4,107153,120982,87.5,31.6
95492,2015,38.9,Sonoma,123,29271,4,107153,120982,87.5,31.6
95492,2016,28.9,Sonoma,185,29271,4,107153,120982,87.5,31.6
95492,2017,28.9,Sonoma,313,29271,4,107153,120982,87.5,31.6
95492,2018,38.8,Sonoma,427,29271,4,107153,120982,87.5,31.6
95492,2019,30.4,Sonoma,497,29271,4,107153,120982,87.5,31.6
95492,2020,16.2,Sonoma,506,29271,4,107153,120982,87.5,31.6
95492,2021,17.3,Sonoma,618,29271,4,107153,120982,87.5,31.6
95492,2022,23.1,Sonoma,739,29271,4,107153,120982,87.5,31.6
95501,2013,80.1,Humboldt,4,23324,17.1,44952,68346,89,27.6
95501,2014,88.6,Humboldt,14,23324,17.1,44952,68346,89,27.6
95501,2015,83.2,Humboldt,30,23324,17.1,44952,68346,89,27.6
95501,2016,82.1,Humboldt,48,23324,17.1,44952,68346,89,27.6
95501,2017,74.2,Humboldt,81,23324,17.1,44952,68346,89,27.6
95501,2018,67.2,Humboldt,103,23324,17.1,44952,68346,89,27.6
95501,2019,54.9,Humboldt,126,23324,17.1,44952,68346,89,27.6
95501,2020,42.9,Humboldt,150,23324,17.1,44952,68346,89,27.6
95501,2021,31.2,Humboldt,194,23324,17.1,44952,68346,89,27.6
95501,2022,39.6,Humboldt,254,23324,17.1,44952,68346,89,27.6
95503,2013,61.9,Humboldt,11,25972,19.6,54873,70075,90.3,29.5
95503,2014,56.3,Humboldt,30,25972,19.6,54873,70075,90.3,29.5
95503,2015,50.6,Humboldt,63,25972,19.6,54873,70075,90.3,29.5
95503,2016,56.2,Humboldt,99,25972,19.6,54873,70075,90.3,29.5
95503,2017,56,Humboldt,154,25972,19.6,54873,70075,90.3,29.5
95503,2018,46.5,Humboldt,194,25972,19.6,54873,70075,90.3,29.5
95503,2019,35.5,Humboldt,229,25972,19.6,54873,70075,90.3,29.5
95503,2020,32.8,Humboldt,240,25972,19.6,54873,70075,90.3,29.5
95503,2021,31.9,Humboldt,311,25972,19.6,54873,70075,90.3,29.5
95503,2022,35.1,Humboldt,368,25972,19.6,54873,70075,90.3,29.5
95519,2013,62.5,Humboldt,6,19763,16.9,56487,75515,93.8,35.3
95519,2014,48.7,Humboldt,44,19763,16.9,56487,75515,93.8,35.3
95519,2015,54.3,Humboldt,110,19763,16.9,56487,75515,93.8,35.3
95519,2016,47,Humboldt,150,19763,16.9,56487,75515,93.8,35.3
95519,2017,44,Humboldt,217,19763,16.9,56487,75515,93.8,35.3
95519,2018,38.9,Humboldt,245,19763,16.9,56487,75515,93.8,35.3
95519,2019,39,Humboldt,264,19763,16.9,56487,75515,93.8,35.3
95519,2020,29.2,Humboldt,285,19763,16.9,56487,75515,93.8,35.3
95519,2021,12.9,Humboldt,348,19763,16.9,56487,75515,93.8,35.3
95519,2022,24.9,Humboldt,398,19763,16.9,56487,75515,93.8,35.3
95521,2013,45.8,Humboldt,13,21068,34.4,39276,61838,91.9,48.1
95521,2014,53.2,Humboldt,39,21068,34.4,39276,61838,91.9,48.1
95521,2015,50.2,Humboldt,81,21068,34.4,39276,61838,91.9,48.1
95521,2016,49.6,Humboldt,119,21068,34.4,39276,61838,91.9,48.1
95521,2017,56.5,Humboldt,162,21068,34.4,39276,61838,91.9,48.1
95521,2018,38.6,Humboldt,207,21068,34.4,39276,61838,91.9,48.1
95521,2019,43.1,Humboldt,239,21068,34.4,39276,61838,91.9,48.1
95521,2020,33.8,Humboldt,269,21068,34.4,39276,61838,91.9,48.1
95521,2021,22.4,Humboldt,328,21068,34.4,39276,61838,91.9,48.1
95521,2022,31.1,Humboldt,383,21068,34.4,39276,61838,91.9,48.1
95524,2017,83.7,Humboldt,47,1668,11.6,63214,97372,95.7,50.2
95531,2013,53.9,Del Norte,8,23737,19.2,44894,62844,79.2,14.5
95531,2014,49.3,Del Norte,15,23737,19.2,44894,62844,79.2,14.5
95531,2015,58.9,Del Norte,19,23737,19.2,44894,62844,79.2,14.5
95531,2016,74,Del Norte,25,23737,19.2,44894,62844,79.2,14.5
95531,2017,61.6,Del Norte,32,23737,19.2,44894,62844,79.2,14.5
95531,2018,52.4,Del Norte,46,23737,19.2,44894,62844,79.2,14.5
95531,2019,48.1,Del Norte,55,23737,19.2,44894,62844,79.2,14.5
95531,2020,39.1,Del Norte,66,23737,19.2,44894,62844,79.2,14.5
95531,2021,39.8,Del Norte,87,23737,19.2,44894,62844,79.2,14.5
95531,2022,41.5,Del Norte,102,23737,19.2,44894,62844,79.2,14.5
95536,2013,43.9,Humboldt,0,2899,12.5,51045,78659,92.3,24.6
95540,2013,94.8,Humboldt,3,14196,16.9,46219,62140,88,20.8
95540,2014,86.6,Humboldt,8,14196,16.9,46219,62140,88,20.8
95540,2015,83.6,Humboldt,16,14196,16.9,46219,62140,88,20.8
95540,2016,65.3,Humboldt,29,14196,16.9,46219,62140,88,20.8
95540,2017,91.3,Humboldt,56,14196,16.9,46219,62140,88,20.8
95540,2018,59.6,Humboldt,86,14196,16.9,46219,62140,88,20.8
95540,2019,62.2,Humboldt,119,14196,16.9,46219,62140,88,20.8
95540,2020,37.2,Humboldt,113,14196,16.9,46219,62140,88,20.8
95540,2021,29.3,Humboldt,140,14196,16.9,46219,62140,88,20.8
95540,2022,41.8,Humboldt,157,14196,16.9,46219,62140,88,20.8
95542,2013,34.1,Humboldt,0,1871,17.5,30505,62751,86,24
95542,2014,52.1,Humboldt,1,1871,17.5,30505,62751,86,24
95542,2015,66.2,Humboldt,4,1871,17.5,30505,62751,86,24
95542,2016,54.9,Humboldt,8,1871,17.5,30505,62751,86,24
95542,2017,79.4,Humboldt,12,1871,17.5,30505,62751,86,24
95542,2018,46.7,Humboldt,16,1871,17.5,30505,62751,86,24
95542,2019,72.6,Humboldt,20,1871,17.5,30505,62751,86,24
95542,2020,42.6,Humboldt,20,1871,17.5,30505,62751,86,24
95542,2021,48.9,Humboldt,17,1871,17.5,30505,62751,86,24
95542,2022,48.3,Humboldt,18,1871,17.5,30505,62751,86,24
95551,2015,70.4,Humboldt,7,1416,18.1,58000,84685,93.9,35.5
95551,2016,132.5,Humboldt,8,1416,18.1,58000,84685,93.9,35.5
95551,2017,79.2,Humboldt,9,1416,18.1,58000,84685,93.9,35.5
95560,2017,164.3,Humboldt,11,1615,5.3,81640,89127,80.6,20.6
95560,2018,84.6,Humboldt,13,1615,5.3,81640,89127,80.6,20.6
95560,2019,138.3,Humboldt,15,1615,5.3,81640,89127,80.6,20.6
95560,2020,87,Humboldt,15,1615,5.3,81640,89127,80.6,20.6
95560,2021,91.9,Humboldt,12,1615,5.3,81640,89127,80.6,20.6
95562,2013,137.8,Humboldt,0,3401,7.6,41875,60638,88.1,10.1
95562,2014,65.8,Humboldt,3,3401,7.6,41875,60638,88.1,10.1
95562,2015,56.6,Humboldt,4,3401,7.6,41875,60638,88.1,10.1
95562,2016,82,Humboldt,10,3401,7.6,41875,60638,88.1,10.1
95562,2017,74.8,Humboldt,12,3401,7.6,41875,60638,88.1,10.1
95562,2018,74.4,Humboldt,16,3401,7.6,41875,60638,88.1,10.1
95562,2019,76.8,Humboldt,17,3401,7.6,41875,60638,88.1,10.1
95562,2022,44.1,Humboldt,30,3401,7.6,41875,60638,88.1,10.1
95567,2016,75.2,Del Norte,6,1802,20.6,57266,83745,91,20.2
95570,2013,66.4,Humboldt,4,2338,14,50278,83014,98.9,55.3
95570,2014,58.3,Humboldt,31,2338,14,50278,83014,98.9,55.3
95570,2017,78.9,Humboldt,74,2338,14,50278,83014,98.9,55.3
95602,2013,33.8,Placer,16,17557,8.1,82397,97720,95.6,34.5
95602,2014,44.8,Placer,23,17557,8.1,82397,97720,95.6,34.5
95602,2015,72.3,Placer,33,17557,8.1,82397,97720,95.6,34.5
95602,2016,70.8,Placer,57,17557,8.1,82397,97720,95.6,34.5
95602,2017,67.2,Placer,80,17557,8.1,82397,97720,95.6,34.5
95602,2018,50,Placer,129,17557,8.1,82397,97720,95.6,34.5
95602,2019,35.1,Placer,161,17557,8.1,82397,97720,95.6,34.5
95602,2020,20.4,Placer,207,17557,8.1,82397,97720,95.6,34.5
95602,2021,30.2,Placer,282,17557,8.1,82397,97720,95.6,34.5
95602,2022,30.9,Placer,384,17557,8.1,82397,97720,95.6,34.5
95603,2013,32.8,Placer,21,29474,12.3,68257,90303,91.6,32.7
95603,2014,30.5,Placer,50,29474,12.3,68257,90303,91.6,32.7
95603,2015,35.9,Placer,83,29474,12.3,68257,90303,91.6,32.7
95603,2016,34,Placer,105,29474,12.3,68257,90303,91.6,32.7
95603,2017,53.4,Placer,146,29474,12.3,68257,90303,91.6,32.7
95603,2018,41,Placer,208,29474,12.3,68257,90303,91.6,32.7
95603,2019,38,Placer,301,29474,12.3,68257,90303,91.6,32.7
95603,2020,25,Placer,364,29474,12.3,68257,90303,91.6,32.7
95603,2021,26.5,Placer,467,29474,12.3,68257,90303,91.6,32.7
95603,2022,34.1,Placer,592,29474,12.3,68257,90303,91.6,32.7
95605,2013,75,Yolo,13,14493,20.6,51303,68617,73.7,16.2
95605,2014,75.7,Yolo,20,14493,20.6,51303,68617,73.7,16.2
95605,2015,88.2,Yolo,23,14493,20.6,51303,68617,73.7,16.2
95605,2016,55.6,Yolo,34,14493,20.6,51303,68617,73.7,16.2
95605,2017,74.3,Yolo,45,14493,20.6,51303,68617,73.7,16.2
95605,2018,60.5,Yolo,81,14493,20.6,51303,68617,73.7,16.2
95605,2019,44.8,Yolo,137,14493,20.6,51303,68617,73.7,16.2
95605,2020,35.3,Yolo,127,14493,20.6,51303,68617,73.7,16.2
95605,2021,31.2,Yolo,192,14493,20.6,51303,68617,73.7,16.2
95605,2022,37.4,Yolo,219,14493,20.6,51303,68617,73.7,16.2
95608,2013,79,Sacramento,59,62539,14.7,64059,94146,93.3,34.7
95608,2014,85.5,Sacramento,113,62539,14.7,64059,94146,93.3,34.7
95608,2015,86.9,Sacramento,167,62539,14.7,64059,94146,93.3,34.7
95608,2016,59.8,Sacramento,226,62539,14.7,64059,94146,93.3,34.7
95608,2017,62.9,Sacramento,325,62539,14.7,64059,94146,93.3,34.7
95608,2018,65.9,Sacramento,450,62539,14.7,64059,94146,93.3,34.7
95608,2019,65.4,Sacramento,601,62539,14.7,64059,94146,93.3,34.7
95608,2020,42.2,Sacramento,737,62539,14.7,64059,94146,93.3,34.7
95608,2021,35.3,Sacramento,967,62539,14.7,64059,94146,93.3,34.7
95608,2022,40.6,Sacramento,1240,62539,14.7,64059,94146,93.3,34.7
95610,2013,47.6,Sacramento,4,46305,12.1,61461,77567,90,21.4
95610,2014,48.3,Sacramento,28,46305,12.1,61461,77567,90,21.4
95610,2015,61.8,Sacramento,43,46305,12.1,61461,77567,90,21.4
95610,2016,49.8,Sacramento,63,46305,12.1,61461,77567,90,21.4
95610,2017,57.3,Sacramento,106,46305,12.1,61461,77567,90,21.4
95610,2018,55.2,Sacramento,149,46305,12.1,61461,77567,90,21.4
95610,2019,51.1,Sacramento,231,46305,12.1,61461,77567,90,21.4
95610,2020,36.5,Sacramento,296,46305,12.1,61461,77567,90,21.4
95610,2021,32.3,Sacramento,382,46305,12.1,61461,77567,90,21.4
95610,2022,34.7,Sacramento,517,46305,12.1,61461,77567,90,21.4
95614,2014,70.1,El Dorado,7,4359,6.7,99529,102070,98.1,37.2
95614,2017,44.1,El Dorado,22,4359,6.7,99529,102070,98.1,37.2
95616,2013,18.7,Yolo,99,52212,35.6,55510,92279,97.9,74.3
95616,2014,24,Yolo,169,52212,35.6,55510,92279,97.9,74.3
95616,2015,20.1,Yolo,234,52212,35.6,55510,92279,97.9,74.3
95616,2016,25.6,Yolo,293,52212,35.6,55510,92279,97.9,74.3
95616,2017,26.5,Yolo,440,52212,35.6,55510,92279,97.9,74.3
95616,2018,25.4,Yolo,661,52212,35.6,55510,92279,97.9,74.3
95616,2019,14.7,Yolo,844,52212,35.6,55510,92279,97.9,74.3
95616,2020,14,Yolo,906,52212,35.6,55510,92279,97.9,74.3
95616,2021,11.6,Yolo,1218,52212,35.6,55510,92279,97.9,74.3
95616,2022,14.6,Yolo,1468,52212,35.6,55510,92279,97.9,74.3
95618,2013,19.5,Yolo,77,27519,22.5,93643,132665,96.5,72.8
95618,2014,16.5,Yolo,150,27519,22.5,93643,132665,96.5,72.8
95618,2015,22.8,Yolo,198,27519,22.5,93643,132665,96.5,72.8
95618,2016,19.3,Yolo,261,27519,22.5,93643,132665,96.5,72.8
95618,2017,29,Yolo,377,27519,22.5,93643,132665,96.5,72.8
95618,2018,26.7,Yolo,548,27519,22.5,93643,132665,96.5,72.8
95618,2019,19.5,Yolo,695,27519,22.5,93643,132665,96.5,72.8
95618,2020,7.2,Yolo,778,27519,22.5,93643,132665,96.5,72.8
95618,2021,12.7,Yolo,990,27519,22.5,93643,132665,96.5,72.8
95618,2022,19.6,Yolo,1209,27519,22.5,93643,132665,96.5,72.8
95619,2013,117.5,El Dorado,2,5718,6.4,68614,81047,92.8,21
95619,2014,136.6,El Dorado,2,5718,6.4,68614,81047,92.8,21
95619,2016,93.6,El Dorado,6,5718,6.4,68614,81047,92.8,21
95619,2017,80.3,El Dorado,9,5718,6.4,68614,81047,92.8,21
95619,2018,74.5,El Dorado,12,5718,6.4,68614,81047,92.8,21
95619,2019,58.9,El Dorado,14,5718,6.4,68614,81047,92.8,21
95619,2020,45,El Dorado,21,5718,6.4,68614,81047,92.8,21
95619,2021,61.9,El Dorado,27,5718,6.4,68614,81047,92.8,21
95620,2013,43.2,Solano,13,21954,10.2,82956,100622,79.3,19.4
95620,2014,51,Solano,23,21954,10.2,82956,100622,79.3,19.4
95620,2015,53.6,Solano,30,21954,10.2,82956,100622,79.3,19.4
95620,2016,43.4,Solano,46,21954,10.2,82956,100622,79.3,19.4
95620,2017,46.9,Solano,82,21954,10.2,82956,100622,79.3,19.4
95620,2018,55.9,Solano,110,21954,10.2,82956,100622,79.3,19.4
95620,2019,53.5,Solano,140,21954,10.2,82956,100622,79.3,19.4
95620,2020,22.2,Solano,168,21954,10.2,82956,100622,79.3,19.4
95620,2021,33.5,Solano,251,21954,10.2,82956,100622,79.3,19.4
95620,2022,37,Solano,362,21954,10.2,82956,100622,79.3,19.4
95621,2013,47.8,Sacramento,11,41740,10.8,63214,75299,90.7,19.3
95621,2014,60.4,Sacramento,22,41740,10.8,63214,75299,90.7,19.3
95621,2015,50,Sacramento,41,41740,10.8,63214,75299,90.7,19.3
95621,2016,50.1,Sacramento,54,41740,10.8,63214,75299,90.7,19.3
95621,2017,53.8,Sacramento,94,41740,10.8,63214,75299,90.7,19.3
95621,2018,50,Sacramento,123,41740,10.8,63214,75299,90.7,19.3
95621,2019,55.9,Sacramento,168,41740,10.8,63214,75299,90.7,19.3
95621,2020,33.9,Sacramento,216,41740,10.8,63214,75299,90.7,19.3
95621,2021,36.3,Sacramento,319,41740,10.8,63214,75299,90.7,19.3
95621,2022,36,Sacramento,424,41740,10.8,63214,75299,90.7,19.3
95623,2013,34.4,El Dorado,4,3665,4.2,75669,100663,96.5,21.2
95623,2014,31,El Dorado,7,3665,4.2,75669,100663,96.5,21.2
95623,2015,97.9,El Dorado,12,3665,4.2,75669,100663,96.5,21.2
95623,2016,29.6,El Dorado,16,3665,4.2,75669,100663,96.5,21.2
95623,2018,26.5,El Dorado,37,3665,4.2,75669,100663,96.5,21.2
95623,2019,41.5,El Dorado,44,3665,4.2,75669,100663,96.5,21.2
95624,2013,44.2,Sacramento,39,65948,8.4,93090,115141,89.7,31.2
95624,2014,44.8,Sacramento,104,65948,8.4,93090,115141,89.7,31.2
95624,2015,41.3,Sacramento,168,65948,8.4,93090,115141,89.7,31.2
95624,2016,31.6,Sacramento,230,65948,8.4,93090,115141,89.7,31.2
95624,2017,32.6,Sacramento,323,65948,8.4,93090,115141,89.7,31.2
95624,2018,33.6,Sacramento,474,65948,8.4,93090,115141,89.7,31.2
95624,2019,33.1,Sacramento,671,65948,8.4,93090,115141,89.7,31.2
95624,2020,16.4,Sacramento,820,65948,8.4,93090,115141,89.7,31.2
95624,2021,17.9,Sacramento,1175,65948,8.4,93090,115141,89.7,31.2
95624,2022,23.4,Sacramento,1694,65948,8.4,93090,115141,89.7,31.2
95626,2013,48.3,Sacramento,3,6065,11.4,75481,88115,87.8,16.7
95626,2014,45.5,Sacramento,4,6065,11.4,75481,88115,87.8,16.7
95626,2015,62.5,Sacramento,9,6065,11.4,75481,88115,87.8,16.7
95626,2016,42.4,Sacramento,12,6065,11.4,75481,88115,87.8,16.7
95626,2017,48.9,Sacramento,21,6065,11.4,75481,88115,87.8,16.7
95626,2018,35.4,Sacramento,30,6065,11.4,75481,88115,87.8,16.7
95626,2019,33,Sacramento,40,6065,11.4,75481,88115,87.8,16.7
95626,2020,26.3,Sacramento,48,6065,11.4,75481,88115,87.8,16.7
95627,2013,26,Yolo,0,3802,9,75938,95770,81.4,21.9
95627,2015,37.8,Yolo,1,3802,9,75938,95770,81.4,21.9
95627,2016,54.8,Yolo,5,3802,9,75938,95770,81.4,21.9
95627,2017,75.5,Yolo,9,3802,9,75938,95770,81.4,21.9
95627,2018,45.1,Yolo,10,3802,9,75938,95770,81.4,21.9
95627,2019,34.2,Yolo,12,3802,9,75938,95770,81.4,21.9
95627,2021,29.7,Yolo,18,3802,9,75938,95770,81.4,21.9
95627,2022,33.7,Yolo,23,3802,9,75938,95770,81.4,21.9
95628,2013,32,Sacramento,42,40855,8.4,86181,115560,94.5,42.1
95628,2014,41.3,Sacramento,92,40855,8.4,86181,115560,94.5,42.1
95628,2015,35,Sacramento,128,40855,8.4,86181,115560,94.5,42.1
95628,2016,41.2,Sacramento,174,40855,8.4,86181,115560,94.5,42.1
95628,2017,39.6,Sacramento,269,40855,8.4,86181,115560,94.5,42.1
95628,2018,40.2,Sacramento,380,40855,8.4,86181,115560,94.5,42.1
95628,2019,34.8,Sacramento,532,40855,8.4,86181,115560,94.5,42.1
95628,2020,21.8,Sacramento,637,40855,8.4,86181,115560,94.5,42.1
95628,2021,15.7,Sacramento,832,40855,8.4,86181,115560,94.5,42.1
95628,2022,26,Sacramento,1115,40855,8.4,86181,115560,94.5,42.1
95630,2013,19,Sacramento,121,78159,5.6,114405,132609,93.8,51.2
95630,2014,18.7,Sacramento,267,78159,5.6,114405,132609,93.8,51.2
95630,2015,22.4,Sacramento,391,78159,5.6,114405,132609,93.8,51.2
95630,2016,19.6,Sacramento,527,78159,5.6,114405,132609,93.8,51.2
95630,2017,24,Sacramento,773,78159,5.6,114405,132609,93.8,51.2
95630,2018,21.4,Sacramento,1147,78159,5.6,114405,132609,93.8,51.2
95630,2019,20.7,Sacramento,1479,78159,5.6,114405,132609,93.8,51.2
95630,2020,13.3,Sacramento,1689,78159,5.6,114405,132609,93.8,51.2
95630,2021,13.3,Sacramento,2277,78159,5.6,114405,132609,93.8,51.2
95630,2022,16.2,Sacramento,3198,78159,5.6,114405,132609,93.8,51.2
95631,2013,19,Placer,5,6851,8.3,80772,91676,93.4,15.8
95631,2014,28.5,Placer,7,6851,8.3,80772,91676,93.4,15.8
95631,2016,28.3,Placer,15,6851,8.3,80772,91676,93.4,15.8
95631,2017,32.7,Placer,21,6851,8.3,80772,91676,93.4,15.8
95631,2018,22.1,Placer,31,6851,8.3,80772,91676,93.4,15.8
95631,2019,23.2,Placer,38,6851,8.3,80772,91676,93.4,15.8
95631,2022,37.8,Placer,71,6851,8.3,80772,91676,93.4,15.8
95632,2013,33.6,Sacramento,13,31911,9.5,76334,94221,81.9,17.7
95632,2014,34.9,Sacramento,30,31911,9.5,76334,94221,81.9,17.7
95632,2015,41.5,Sacramento,44,31911,9.5,76334,94221,81.9,17.7
95632,2016,26.8,Sacramento,55,31911,9.5,76334,94221,81.9,17.7
95632,2017,40.9,Sacramento,87,31911,9.5,76334,94221,81.9,17.7
95632,2018,37.8,Sacramento,131,31911,9.5,76334,94221,81.9,17.7
95632,2019,42.1,Sacramento,156,31911,9.5,76334,94221,81.9,17.7
95632,2020,26.4,Sacramento,176,31911,9.5,76334,94221,81.9,17.7
95632,2021,20.9,Sacramento,253,31911,9.5,76334,94221,81.9,17.7
95632,2022,27.7,Sacramento,352,31911,9.5,76334,94221,81.9,17.7
95633,2014,45.9,El Dorado,3,4188,20.5,74884,84691,92.7,20.1
95634,2014,56.7,El Dorado,3,3559,9.8,52868,65454,93,15.4
95640,2013,43.3,Amador,2,11598,11.3,67922,84266,84.3,12.5
95640,2014,45.6,Amador,5,11598,11.3,67922,84266,84.3,12.5
95640,2015,33.9,Amador,14,11598,11.3,67922,84266,84.3,12.5
95640,2016,38.3,Amador,16,11598,11.3,67922,84266,84.3,12.5
95640,2017,51.1,Amador,24,11598,11.3,67922,84266,84.3,12.5
95640,2018,19.3,Amador,27,11598,11.3,67922,84266,84.3,12.5
95640,2019,39.4,Amador,39,11598,11.3,67922,84266,84.3,12.5
95640,2020,16.9,Amador,48,11598,11.3,67922,84266,84.3,12.5
95640,2021,29.3,Amador,63,11598,11.3,67922,84266,84.3,12.5
95640,2022,35.2,Amador,93,11598,11.3,67922,84266,84.3,12.5
95641,2019,84.9,Sacramento,13,1489,18.1,42926,56234,84.9,16.4
95642,2013,145.6,Amador,2,7101,8.3,62083,77627,91.6,23.1
95642,2014,107.7,Amador,4,7101,8.3,62083,77627,91.6,23.1
95642,2015,103.6,Amador,5,7101,8.3,62083,77627,91.6,23.1
95642,2016,119.6,Amador,9,7101,8.3,62083,77627,91.6,23.1
95642,2017,75.4,Amador,17,7101,8.3,62083,77627,91.6,23.1
95642,2018,93.7,Amador,23,7101,8.3,62083,77627,91.6,23.1
95642,2019,104,Amador,38,7101,8.3,62083,77627,91.6,23.1
95642,2020,59,Amador,37,7101,8.3,62083,77627,91.6,23.1
95642,2021,50.3,Amador,52,7101,8.3,62083,77627,91.6,23.1
95642,2022,59,Amador,67,7101,8.3,62083,77627,91.6,23.1
95645,2015,144.7,Yolo,1,1881,18.7,43696,59965,55,12.1
95648,2013,33.8,Placer,40,52949,8,88158,107658,93.1,32.7
95648,2014,30.4,Placer,104,52949,8,88158,107658,93.1,32.7
95648,2015,24.7,Placer,159,52949,8,88158,107658,93.1,32.7
95648,2016,25,Placer,211,52949,8,88158,107658,93.1,32.7
95648,2017,26.8,Placer,306,52949,8,88158,107658,93.1,32.7
95648,2018,27.3,Placer,423,52949,8,88158,107658,93.1,32.7
95648,2019,22.9,Placer,559,52949,8,88158,107658,93.1,32.7
95648,2020,16.8,Placer,701,52949,8,88158,107658,93.1,32.7
95648,2021,18.9,Placer,1011,52949,8,88158,107658,93.1,32.7
95648,2022,19.4,Placer,1475,52949,8,88158,107658,93.1,32.7
95650,2013,22,Placer,31,14808,5.5,102107,139076,95.1,37.8
95650,2014,19.9,Placer,64,14808,5.5,102107,139076,95.1,37.8
95650,2015,23.2,Placer,79,14808,5.5,102107,139076,95.1,37.8
95650,2016,9.2,Placer,107,14808,5.5,102107,139076,95.1,37.8
95650,2017,22.9,Placer,138,14808,5.5,102107,139076,95.1,37.8
95650,2018,25.1,Placer,193,14808,5.5,102107,139076,95.1,37.8
95650,2019,21.4,Placer,261,14808,5.5,102107,139076,95.1,37.8
95650,2020,11.9,Placer,297,14808,5.5,102107,139076,95.1,37.8
95650,2021,27.2,Placer,374,14808,5.5,102107,139076,95.1,37.8
95650,2022,14.9,Placer,507,14808,5.5,102107,139076,95.1,37.8
95655,2013,47.7,Sacramento,4,4156,13.5,86486,99934,93.3,35.2
95655,2014,53.9,Sacramento,6,4156,13.5,86486,99934,93.3,35.2
95655,2015,38.2,Sacramento,11,4156,13.5,86486,99934,93.3,35.2
95655,2016,35.9,Sacramento,17,4156,13.5,86486,99934,93.3,35.2
95655,2017,31.9,Sacramento,25,4156,13.5,86486,99934,93.3,35.2
95655,2018,30.4,Sacramento,38,4156,13.5,86486,99934,93.3,35.2
95655,2019,37.4,Sacramento,49,4156,13.5,86486,99934,93.3,35.2
95655,2022,30.8,Sacramento,113,4156,13.5,86486,99934,93.3,35.2
95658,2013,32,Placer,8,6837,2.7,96891,131579,97.4,44.5
95658,2014,23.3,Placer,23,6837,2.7,96891,131579,97.4,44.5
95658,2015,21.5,Placer,40,6837,2.7,96891,131579,97.4,44.5
95658,2017,28.8,Placer,59,6837,2.7,96891,131579,97.4,44.5
95658,2018,31.9,Placer,78,6837,2.7,96891,131579,97.4,44.5
95658,2020,22.1,Placer,109,6837,2.7,96891,131579,97.4,44.5
95658,2021,23.5,Placer,130,6837,2.7,96891,131579,97.4,44.5
95660,2013,99,Sacramento,2,35461,25.1,45845,60251,81.8,10.7
95660,2014,106.4,Sacramento,7,35461,25.1,45845,60251,81.8,10.7
95660,2015,125.1,Sacramento,14,35461,25.1,45845,60251,81.8,10.7
